timestamp,label,node,avg_cpu,avg_mem,net_bytes_in,net_bytes_out,net_internal_bytes_in,net_internal_bytes_out,last_successful_scrape_age_sec,exec_count,unique_process_count,tmp_exec_count,outbound_connect_count,mining_port_count,syscall_feature_vector,run_id,fault_order_hash,intensity_seed
1774309681,normal,sw-wk2,0.119,0.411869917,0,0,440.8333333,3786.133333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309691,normal,k3s-wk1,0.312555556,0.731131318,197,179.2666667,70104.06667,9923.1,0,39,3,0,35,0,"{""process_kprobe"": 35, ""process_exit"": 39, ""process_exec"": 39}",0dc5443b,0a594227,8515
1774309691,security_high_process,sw-wk3,0.159555556,0.427357246,8.133333333,8.6,2601.066667,51582.26667,0,117,4,0,0,0,"{""process_exit"": 65, ""process_exec"": 117}",0dc5443b,0a594227,8515
1774309691,normal,sw-wk2,0.119,0.411869917,0,0,440.8333333,3786.133333,0,106,7,0,0,0,"{""process_exec"": 106, ""process_exit"": 104}",0dc5443b,0a594227,8515
1774309701,normal,k3s-wk1,0.301888889,0.728211236,207.1333333,179.2666667,83361.73333,9599.433333,0,39,3,0,33,0,"{""process_exit"": 39, ""process_exec"": 39, ""process_kprobe"": 33}",0dc5443b,0a594227,8515
1774309701,security_high_process,sw-wk3,0.159555556,0.427357246,8.133333333,8.6,2601.066667,51582.26667,0,145,4,0,0,0,"{""process_exit"": 80, ""process_exec"": 145}",0dc5443b,0a594227,8515
1774309701,normal,sw-wk2,0.119,0.411869917,0,0,440.8333333,3786.133333,0,0,0,0,0,0,"{""process_exit"": 2}",0dc5443b,0a594227,8515
1774309711,normal,k3s-wk1,0.301888889,0.728211236,207.1333333,179.2666667,83361.73333,9599.433333,0,13,2,0,9,0,"{""process_kprobe"": 9, ""process_exit"": 13, ""process_exec"": 13}",0dc5443b,0a594227,8515
1774309711,security_high_process,sw-wk3,0.159555556,0.427357246,8.133333333,8.6,2601.066667,51582.26667,0,87,4,0,0,0,"{""process_exit"": 48, ""process_exec"": 87}",0dc5443b,0a594227,8515
1774309711,normal,sw-wk2,0.152111111,0.403517882,0,0,5164.233333,27521.16667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309721,normal,k3s-wk1,0.301888889,0.728211236,207.1333333,179.2666667,83361.73333,9599.433333,0,36,3,0,36,0,"{""process_exit"": 36, ""process_exec"": 36, ""process_kprobe"": 36}",0dc5443b,0a594227,8515
1774309721,security_high_process,sw-wk3,0.139444444,0.428616619,0,0,3148.5,55476.23333,0,116,4,0,0,0,"{""process_exit"": 64, ""process_exec"": 116}",0dc5443b,0a594227,8515
1774309721,normal,sw-wk2,0.152111111,0.403517882,0,0,5164.233333,27521.16667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309731,normal,k3s-wk1,0.273777778,0.729049493,206.8,176.4,61247.36667,1863.166667,0,57,3,0,52,0,"{""process_exit"": 57, ""process_exec"": 57, ""process_kprobe"": 52}",0dc5443b,0a594227,8515
1774309731,security_high_process,sw-wk3,0.139444444,0.428616619,0,0,3148.5,55476.23333,0,146,4,0,0,0,"{""process_exit"": 81, ""process_exec"": 146}",0dc5443b,0a594227,8515
1774309731,normal,sw-wk2,0.152111111,0.403517882,0,0,5164.233333,27521.16667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309741,normal,k3s-wk1,0.273777778,0.729049493,206.8,176.4,61247.36667,1863.166667,0,34,3,0,29,0,"{""process_kprobe"": 29, ""process_exit"": 34, ""process_exec"": 34}",0dc5443b,0a594227,8515
1774309741,security_high_process,sw-wk3,0.139444444,0.428616619,0,0,3148.5,55476.23333,0,87,4,0,0,0,"{""process_exit"": 48, ""process_exec"": 87}",0dc5443b,0a594227,8515
1774309741,normal,sw-wk2,0.109333333,0.405945105,0,0,381.3,3806.133333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309751,normal,k3s-wk1,0.273777778,0.729049493,206.8,176.4,61247.36667,1863.166667,0,9,2,0,9,0,"{""process_kprobe"": 9, ""process_exit"": 9, ""process_exec"": 9}",0dc5443b,0a594227,8515
1774309751,security_high_process,sw-wk3,0.141111111,0.427922273,0,0,3185,55752.1,0,87,4,0,0,0,"{""process_exit"": 48, ""process_exec"": 87}",0dc5443b,0a594227,8515
1774309751,normal,sw-wk2,0.109333333,0.405945105,0,0,381.3,3806.133333,0,106,7,0,0,0,"{""process_exec"": 106, ""process_exit"": 106}",0dc5443b,0a594227,8515
1774309761,normal,k3s-wk1,0.294555556,0.728799463,209.6666667,179.2666667,85580.96667,10644.73333,0,36,3,0,33,0,"{""process_kprobe"": 33, ""process_exit"": 36, ""process_exec"": 36}",0dc5443b,0a594227,8515
1774309761,security_high_process,sw-wk3,0.141111111,0.427922273,0,0,3185,55752.1,0,175,4,0,0,0,"{""process_exit"": 97, ""process_exec"": 175}",0dc5443b,0a594227,8515
1774309761,normal,sw-wk2,0.109333333,0.405945105,0,0,381.3,3806.133333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309831,normal,k3s-wk1,0.271888889,0.734052717,209.6666667,179.2666667,32110.66667,4878.033333,0,57,3,0,51,0,"{""process_exit"": 57, ""process_exec"": 57, ""process_kprobe"": 51}",0dc5443b,0a594227,8515
1774309831,normal,sw-wk3,0.143555556,0.430655889,0,0,4156.933333,47720.63333,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774309831,normal,sw-wk2,0.336333333,0.403639243,0,0,889.9333333,565.0666667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309841,normal,k3s-wk1,0.271888889,0.734052717,209.6666667,179.2666667,32110.66667,4878.033333,0,63,3,0,61,0,"{""process_exit"": 63, ""process_exec"": 63, ""process_kprobe"": 61}",0dc5443b,0a594227,8515
1774309841,normal,sw-wk3,0.097111111,0.430512642,0,0,789.7333333,5162.833333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309841,normal,sw-wk2,0.336333333,0.403639243,0,0,889.9333333,565.0666667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309851,normal,k3s-wk1,0.287444444,0.724179179,209.6333333,179.2666667,6107.033333,12915.1,0,55,3,0,52,0,"{""process_exit"": 55, ""process_exec"": 55, ""process_kprobe"": 52}",0dc5443b,0a594227,8515
1774309851,normal,sw-wk3,0.097111111,0.430512642,0,0,789.7333333,5162.833333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309851,normal,sw-wk2,0.336333333,0.403639243,0,0,889.9333333,565.0666667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309861,normal,k3s-wk1,0.287444444,0.724179179,209.6333333,179.2666667,6107.033333,12915.1,0,15,2,0,12,0,"{""process_kprobe"": 12, ""process_exit"": 15, ""process_exec"": 15}",0dc5443b,0a594227,8515
1774309861,normal,sw-wk3,0.097111111,0.430512642,0,0,789.7333333,5162.833333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309861,normal,sw-wk2,0.334222222,0.403750657,0,0,6902.433333,701.7333333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309871,normal,k3s-wk1,0.287444444,0.724179179,209.6333333,179.2666667,6107.033333,12915.1,0,36,3,0,33,0,"{""process_kprobe"": 33, ""process_exit"": 36, ""process_exec"": 36}",0dc5443b,0a594227,8515
1774309871,normal,sw-wk3,0.175777778,0.42975861,0,0,9716.9,28909.8,0,107,7,0,0,0,"{""process_exec"": 107, ""process_exit"": 107}",0dc5443b,0a594227,8515
1774309871,normal,sw-wk2,0.334222222,0.403750657,0,0,6902.433333,701.7333333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309881,normal,k3s-wk1,0.291222222,0.724342356,206.8,176.4,29347.06667,9142.866667,0,39,3,0,36,0,"{""process_kprobe"": 36, ""process_exit"": 39, ""process_exec"": 39}",0dc5443b,0a594227,8515
1774309881,normal,sw-wk3,0.175777778,0.42975861,0,0,9716.9,28909.8,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309881,normal,sw-wk2,0.334222222,0.403750657,0,0,6902.433333,701.7333333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309891,normal,k3s-wk1,0.291222222,0.724342356,206.8,176.4,29347.06667,9142.866667,0,40,3,0,34,0,"{""process_kprobe"": 34, ""process_exit"": 40, ""process_exec"": 40}",0dc5443b,0a594227,8515
1774309891,normal,sw-wk3,0.175777778,0.42975861,0,0,9716.9,28909.8,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309891,normal,sw-wk2,0.334222222,0.404252017,0,0,2530.233333,565.4333333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309901,normal,k3s-wk1,0.291222222,0.724342356,206.8,176.4,29347.06667,9142.866667,0,60,3,0,60,0,"{""process_exit"": 60, ""process_exec"": 60, ""process_kprobe"": 60}",0dc5443b,0a594227,8515
1774309901,normal,sw-wk3,0.119444444,0.429870024,0,0,3279.033333,5325.666667,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774309901,normal,sw-wk2,0.334222222,0.404252017,0,0,2530.233333,565.4333333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309911,normal,k3s-wk1,0.262332411,0.722701373,404.8452131,271.6185144,5754.073778,1538.405145,0,79,3,0,76,0,"{""process_exit"": 80, ""process_exec"": 79, ""process_kprobe"": 76}",0dc5443b,0a594227,8515
1774309911,normal,sw-wk3,0.119444444,0.429870024,0,0,3279.033333,5325.666667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309911,normal,sw-wk2,0.334222222,0.404252017,0,0,2530.233333,565.4333333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309921,normal,k3s-wk1,0.262332411,0.722701373,404.8452131,271.6185144,5754.073778,1538.405145,0,35,3,0,31,0,"{""process_exec"": 35, ""process_kprobe"": 31, ""process_exit"": 35}",0dc5443b,0a594227,8515
1774309921,normal,sw-wk3,0.119444444,0.429870024,0,0,3279.033333,5325.666667,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774309921,normal,sw-wk2,0.334288793,0.404252017,0,0,600.839916,537.6129054,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309931,normal,k3s-wk1,0.262332411,0.722701373,404.8452131,271.6185144,5754.073778,1538.405145,0,10,2,0,9,0,"{""process_kprobe"": 9, ""process_exit"": 10, ""process_exec"": 10}",0dc5443b,0a594227,8515
1774309931,normal,sw-wk3,0.130888889,0.428202797,0,0,6107.133333,5700.7,0,106,7,0,0,0,"{""process_exec"": 106, ""process_exit"": 106}",0dc5443b,0a594227,8515
1774309931,normal,sw-wk2,0.334288793,0.404252017,0,0,600.839916,537.6129054,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309941,normal,k3s-wk1,0.327353762,0.721969707,193.6580974,178.4535361,37952.75249,40719.64923,0,13,2,0,11,0,"{""process_exit"": 13, ""process_exec"": 13, ""process_kprobe"": 11}",0dc5443b,0a594227,8515
1774309941,normal,sw-wk3,0.130888889,0.428202797,0,0,6107.133333,5700.7,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309941,normal,sw-wk2,0.334288793,0.404252017,0,0,600.839916,537.6129054,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309951,network_chaos,k3s-wk1,0.327353762,0.721969707,193.6580974,178.4535361,37952.75249,40719.64923,0,17,4,0,14,0,"{""process_exit"": 15, ""process_exec"": 17, ""process_kprobe"": 14}",0dc5443b,0a594227,8515
1774309951,normal,sw-wk3,0.130888889,0.428202797,0,0,6107.133333,5700.7,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309951,normal,sw-wk2,0.249258259,0.400014325,4.467113378,6.00060006,23624.06241,9900.823416,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309961,network_chaos,k3s-wk1,0.327353762,0.721969707,193.6580974,178.4535361,37952.75249,40719.64923,0,52,10,0,41,0,"{""process_exit"": 53, ""process_exec"": 52, ""process_kprobe"": 41}",0dc5443b,0a594227,8515
1774309961,normal,sw-wk3,0.175222222,0.42505138,0,0,15283.36667,28839.66667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309961,normal,sw-wk2,0.249258259,0.400014325,4.467113378,6.00060006,23624.06241,9900.823416,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309971,network_chaos,k3s-wk1,0.336,0.727109789,146085.1333,2052.4,7009.933333,5060.133333,0,18,3,0,11,0,"{""process_exit"": 18, ""process_exec"": 18, ""process_kprobe"": 11}",0dc5443b,0a594227,8515
1774309971,normal,sw-wk3,0.175222222,0.42505138,0,0,15283.36667,28839.66667,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774309971,normal,sw-wk2,0.249258259,0.400014325,4.467113378,6.00060006,23624.06241,9900.823416,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309981,network_chaos,k3s-wk1,0.336,0.727109789,146085.1333,2052.4,7009.933333,5060.133333,0,40,4,0,31,0,"{""process_exit"": 40, ""process_exec"": 40, ""process_kprobe"": 31}",0dc5443b,0a594227,8515
1774309981,normal,sw-wk3,0.175222222,0.42505138,0,0,15283.36667,28839.66667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309981,normal,sw-wk2,0.334111111,0.400014325,0,0,513.0666667,516.9666667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774309991,network_chaos,k3s-wk1,0.336,0.727109789,146085.1333,2052.4,7009.933333,5060.133333,0,15,3,0,10,0,"{""process_exit"": 15, ""process_exec"": 15, ""process_kprobe"": 10}",0dc5443b,0a594227,8515
1774309991,normal,sw-wk3,0.110333333,0.425039442,0,0,1326.666667,5180.133333,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774309991,normal,sw-wk2,0.334111111,0.400014325,0,0,513.0666667,516.9666667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310001,network_chaos,k3s-wk1,0.270333333,0.731570844,268.5333333,254.5333333,6401.033333,14148.5,0,39,4,0,32,0,"{""process_kprobe"": 32, ""process_exit"": 39, ""process_exec"": 39}",0dc5443b,0a594227,8515
1774310001,normal,sw-wk3,0.110333333,0.425039442,0,0,1326.666667,5180.133333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310001,normal,sw-wk2,0.334111111,0.400014325,0,0,513.0666667,516.9666667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310011,network_chaos,k3s-wk1,0.270333333,0.731570844,268.5333333,254.5333333,6401.033333,14148.5,0,36,4,0,29,0,"{""process_exit"": 36, ""process_exec"": 36, ""process_kprobe"": 29}",0dc5443b,0a594227,8515
1774310011,normal,sw-wk3,0.110333333,0.425039442,0,0,1326.666667,5180.133333,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774310011,normal,sw-wk2,0.334888889,0.400125738,0,0,7761.233333,747.7,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310021,network_chaos,k3s-wk1,0.270333333,0.731570844,268.5333333,254.5333333,6401.033333,14148.5,0,18,3,0,18,0,"{""process_kprobe"": 18, ""process_exit"": 18, ""process_exec"": 18}",0dc5443b,0a594227,8515
1774310021,normal,sw-wk3,0.101555556,0.424890228,0,0,6172.433333,5728.233333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310021,normal,sw-wk2,0.334888889,0.400125738,0,0,7761.233333,747.7,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310031,network_chaos,k3s-wk1,0.256777778,0.731464252,271.2,257.5333333,5801.7,1631.266667,0,23,3,0,18,0,"{""process_kprobe"": 18, ""process_exit"": 23, ""process_exec"": 23}",0dc5443b,0a594227,8515
1774310031,normal,sw-wk3,0.101555556,0.424890228,0,0,6172.433333,5728.233333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310031,normal,sw-wk2,0.334888889,0.400125738,0,0,7761.233333,747.7,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310041,network_chaos,k3s-wk1,0.256777778,0.731464252,271.2,257.5333333,5801.7,1631.266667,0,63,4,0,55,0,"{""process_kprobe"": 55, ""process_exit"": 63, ""process_exec"": 63}",0dc5443b,0a594227,8515
1774310041,normal,sw-wk3,0.101555556,0.424890228,0,0,6172.433333,5728.233333,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774310041,normal,sw-wk2,0.333888889,0.400237152,0,0,683.3,534.8,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310111,normal,k3s-wk1,0.314353025,0.718928557,255.4007201,240.0986798,29056.7409,6015.235365,0,13,2,0,12,0,"{""process_kprobe"": 12, ""process_exit"": 13, ""process_exec"": 13}",0dc5443b,0a594227,8515
1774310111,normal,sw-wk3,0.141222222,0.425508972,0,0,4188.933333,5555.7,0,3,2,0,0,0,"{""process_exec"": 3, ""process_exit"": 1}",0dc5443b,0a594227,8515
1774310111,normal,sw-wk2,0.334444444,0.400237152,0,0,737.1333333,537.1333333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310121,normal,k3s-wk1,0.288111111,0.716880946,191.6,176.4,6340.6,3913.3,0,12,2,0,14,0,"{""process_kprobe"": 14, ""process_exit"": 12, ""process_exec"": 12}",0dc5443b,0a594227,8515
1774310121,normal,sw-wk3,0.141222222,0.425508972,0,0,4188.933333,5555.7,0,104,5,0,0,0,"{""process_exit"": 106, ""process_exec"": 104}",0dc5443b,0a594227,8515
1774310121,normal,sw-wk2,0.334444444,0.400237152,0,0,737.1333333,537.1333333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310131,normal,k3s-wk1,0.288111111,0.716880946,191.6,176.4,6340.6,3913.3,0,36,3,0,33,0,"{""process_kprobe"": 33, ""process_exit"": 36, ""process_exec"": 36}",0dc5443b,0a594227,8515
1774310131,normal,sw-wk3,0.141222222,0.425508972,0,0,4188.933333,5555.7,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774310131,normal,sw-wk2,0.333888889,0.400362492,0,0,636.5333333,542.6666667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310141,normal,k3s-wk1,0.288111111,0.716880946,191.6,176.4,6340.6,3913.3,0,54,3,0,55,0,"{""process_kprobe"": 55, ""process_exit"": 54, ""process_exec"": 54}",0dc5443b,0a594227,8515
1774310141,normal,sw-wk3,0.158333333,0.424573892,4.466666667,6,8260.833333,28937.6,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774310141,normal,sw-wk2,0.333888889,0.400362492,0,0,636.5333333,542.6666667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310151,normal,k3s-wk1,0.327222222,0.716732245,194.4666667,179.2666667,36882.9,36006.3,0,12,2,0,10,0,"{""process_exit"": 12, ""process_exec"": 12, ""process_kprobe"": 10}",0dc5443b,0a594227,8515
1774310151,normal,sw-wk3,0.158333333,0.424573892,4.466666667,6,8260.833333,28937.6,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310151,normal,sw-wk2,0.333888889,0.400362492,0,0,636.5333333,542.6666667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310161,normal,k3s-wk1,0.327222222,0.716732245,194.4666667,179.2666667,36882.9,36006.3,0,36,3,0,31,0,"{""process_kprobe"": 31, ""process_exit"": 36, ""process_exec"": 36}",0dc5443b,0a594227,8515
1774310161,normal,sw-wk3,0.158333333,0.424573892,4.466666667,6,8260.833333,28937.6,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310161,normal,sw-wk2,0.241742492,0.404608143,76.79232077,56.26104056,24480.81858,9798.053528,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310172,normal,k3s-wk1,0.327222222,0.716732245,194.4666667,179.2666667,36882.9,36006.3,0,34,3,0,30,0,"{""process_exit"": 34, ""process_exec"": 34, ""process_kprobe"": 30}",0dc5443b,0a594227,8515
1774310172,normal,sw-wk3,0.143888889,0.423175252,0,0,9673.366667,5546.166667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310172,normal,sw-wk2,0.241742492,0.404608143,76.79232077,56.26104056,24480.81858,9798.053528,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310182,normal,k3s-wk1,0.336438333,0.721211722,184.8425322,170.3947785,9123.756416,12588.33407,0,57,3,0,52,0,"{""process_exit"": 57, ""process_exec"": 57, ""process_kprobe"": 52}",0dc5443b,0a594227,8515
1774310182,normal,sw-wk3,0.143888889,0.423175252,0,0,9673.366667,5546.166667,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774310182,normal,sw-wk2,0.241742492,0.404608143,76.79232077,56.26104056,24480.81858,9798.053528,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310192,normal,k3s-wk1,0.336438333,0.721211722,184.8425322,170.3947785,9123.756416,12588.33407,0,55,3,0,49,0,"{""process_kprobe"": 49, ""process_exit"": 55, ""process_exec"": 55}",0dc5443b,0a594227,8515
1774310192,normal,sw-wk3,0.143888889,0.423175252,0,0,9673.366667,5546.166667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310192,normal,sw-wk2,0.176028714,0.405585001,0,0,4871.487149,4259.959329,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310202,normal,k3s-wk1,0.336438333,0.721211722,184.8425322,170.3947785,9123.756416,12588.33407,0,15,2,0,17,0,"{""process_exit"": 15, ""process_exec"": 15, ""process_kprobe"": 17}",0dc5443b,0a594227,8515
1774310202,normal,sw-wk3,0.110333333,0.423157346,0,0,2692,5314.8,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774310202,normal,sw-wk2,0.176028714,0.405585001,0,0,4871.487149,4259.959329,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310212,normal,k3s-wk1,0.276789273,0.721181456,202.1239187,186.0890358,9755.573528,1424.396934,0,19,2,0,14,0,"{""process_exit"": 19, ""process_exec"": 19, ""process_kprobe"": 14}",0dc5443b,0a594227,8515
1774310212,normal,sw-wk3,0.110333333,0.423157346,0,0,2692,5314.8,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310212,normal,sw-wk2,0.176028714,0.405585001,0,0,4871.487149,4259.959329,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310222,normal,k3s-wk1,0.276789273,0.721181456,202.1239187,186.0890358,9755.573528,1424.396934,0,54,3,0,51,0,"{""process_kprobe"": 51, ""process_exit"": 55, ""process_exec"": 54}",0dc5443b,0a594227,8515
1774310222,normal,sw-wk3,0.110333333,0.423157346,0,0,2692,5314.8,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310222,normal,sw-wk2,0.078,0.409150233,5.133333333,5,390.7666667,3757.4,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310232,normal,k3s-wk1,0.276789273,0.721181456,202.1239187,186.0890358,9755.573528,1424.396934,0,33,3,0,31,0,"{""process_exit"": 33, ""process_exec"": 33, ""process_kprobe"": 31}",0dc5443b,0a594227,8515
1774310232,normal,sw-wk3,0.125,0.424416719,0,0,2094.733333,5318.766667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310232,edge_network_flap,sw-wk2,0.078,0.409150233,5.133333333,5,390.7666667,3757.4,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310242,normal,k3s-wk1,0.333444444,0.720870893,194.4666667,179.2666667,10010.36667,12569.46667,0,39,3,0,33,0,"{""process_exit"": 39, ""process_exec"": 39, ""process_kprobe"": 33}",0dc5443b,0a594227,8515
1774310242,normal,sw-wk3,0.125,0.424416719,0,0,2094.733333,5318.766667,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774310242,edge_network_flap,sw-wk2,0.078,0.409150233,5.133333333,5,390.7666667,3757.4,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310252,normal,k3s-wk1,0.333444444,0.720870893,194.4666667,179.2666667,10010.36667,12569.46667,0,61,3,0,53,0,"{""process_kprobe"": 53, ""process_exit"": 61, ""process_exec"": 61}",0dc5443b,0a594227,8515
1774310252,normal,sw-wk3,0.125,0.424416719,0,0,2094.733333,5318.766667,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774310252,edge_network_flap,sw-wk2,0.181444444,0.411390441,143167.8667,1297.633333,6275.333333,4682.366667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310262,normal,k3s-wk1,0.333444444,0.720870893,194.4666667,179.2666667,10010.36667,12569.46667,0,37,3,0,36,0,"{""process_exit"": 37, ""process_exec"": 37, ""process_kprobe"": 36}",0dc5443b,0a594227,8515
1774310262,normal,sw-wk3,0.127444444,0.424510227,0,0,6883.866667,5902.7,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310262,edge_network_flap,sw-wk2,0.181444444,0.411390441,143167.8667,1297.633333,6275.333333,4682.366667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310272,normal,k3s-wk1,0.272111111,0.730801016,198.9333333,185.2666667,9788.7,3673.066667,0,30,3,0,28,0,"{""process_kprobe"": 28, ""process_exit"": 30, ""process_exec"": 30}",0dc5443b,0a594227,8515
1774310272,normal,sw-wk3,0.127444444,0.424510227,0,0,6883.866667,5902.7,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310272,edge_network_flap,sw-wk2,0.181444444,0.411390441,143167.8667,1297.633333,6275.333333,4682.366667,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310282,normal,k3s-wk1,0.272111111,0.730801016,198.9333333,185.2666667,9788.7,3673.066667,0,57,3,0,51,0,"{""process_kprobe"": 51, ""process_exit"": 57, ""process_exec"": 57}",0dc5443b,0a594227,8515
1774310282,normal,sw-wk3,0.127444444,0.424510227,0,0,6883.866667,5902.7,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310282,edge_network_flap,sw-wk2,0.071555556,0.411334734,4.466666667,6,1135.4,4434.4,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310292,normal,k3s-wk1,0.272111111,0.730801016,198.9333333,185.2666667,9788.7,3673.066667,0,37,3,0,33,0,"{""process_exit"": 37, ""process_exec"": 37, ""process_kprobe"": 33}",0dc5443b,0a594227,8515
1774310292,normal,sw-wk3,0.125333333,0.424916092,0,0,2044.666667,5029.333333,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}",0dc5443b,0a594227,8515
1774310292,edge_network_flap,sw-wk2,0.071555556,0.411334734,4.466666667,6,1135.4,4434.4,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310302,normal,k3s-wk1,0.300444444,0.732206446,194.4666667,179.2666667,9981.433333,8900.366667,0,33,3,0,30,0,"{""process_exit"": 33, ""process_exec"": 33, ""process_kprobe"": 30}",0dc5443b,0a594227,8515
1774310302,normal,sw-wk3,0.125333333,0.424916092,0,0,2044.666667,5029.333333,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
1774310302,edge_network_flap,sw-wk2,0.071555556,0.411334734,4.466666667,6,1135.4,4434.4,0,0,0,0,0,0,{},0dc5443b,0a594227,8515
